,id,score
4035,6997,111.76999999999998
4034,141,111.77999999999999
4033,2398,111.78
4032,4629,111.78999999999999
4031,4367,111.78999999999999
4030,2893,111.78999999999999
4029,7992,111.80999999999999
4028,1535,111.82999999999998
4027,185,111.83
4026,7891,111.83999999999997
4025,6883,111.83999999999999
4024,6347,111.85999999999999
4023,5109,111.87
4022,6478,111.87
4021,520,111.9
4020,8877,111.92
4019,5421,111.94
4018,2404,111.96999999999998
4017,5832,111.97999999999999
4016,7620,111.98999999999998
4015,8605,111.99
4014,2063,112.03999999999998
4013,8743,112.04999999999998
4012,3619,112.04999999999998
4011,2518,112.06
4010,8359,112.06999999999998
4009,8210,112.07
4008,8298,112.07
4007,4124,112.07
4006,317,112.07999999999998
4005,7351,112.07999999999998
4004,5372,112.08
4003,7384,112.08999999999999
4002,6788,112.1
4001,9768,112.11
4000,6562,112.11999999999999
3999,5984,112.12999999999998
3998,7370,112.13999999999999
3997,3236,112.16999999999997
3996,9588,112.17
3995,2200,112.21999999999998
3994,2299,112.21999999999998
3993,6885,112.22999999999999
3992,2412,112.22999999999999
3991,9533,112.23999999999998
3990,7501,112.24999999999999
3989,6131,112.27
3988,7576,112.27000000000001
3987,1816,112.33999999999999
3986,1562,112.35
3985,1118,112.36999999999998
3984,9189,112.39999999999998
3983,8370,112.39999999999999
3982,8438,112.41
3981,839,112.42999999999999
3980,3153,112.42999999999999
3979,5574,112.44
3978,412,112.45
3977,8821,112.45999999999998
3976,9150,112.49999999999999
3975,4162,112.5
3974,4943,112.50999999999998
3973,1156,112.51999999999998
3972,3251,112.52999999999999
3971,7284,112.53999999999999
3970,9597,112.54999999999998
3969,3745,112.56999999999998
3968,4784,112.57999999999998
3967,331,112.60999999999997
3966,3773,112.60999999999999
3965,1280,112.61
3964,3207,112.67999999999998
3963,9496,112.67999999999999
3962,4179,112.68999999999998
3961,7032,112.69
3960,6680,112.69999999999999
3959,7294,112.7
3958,9402,112.70999999999998
3957,652,112.72999999999998
3956,7966,112.75
3955,5360,112.77
3954,239,112.81999999999998
3953,8235,112.82
3952,9875,112.82
3951,1422,112.82000000000001
3950,1710,112.82999999999998
3949,2525,112.83999999999999
3948,7339,112.84999999999998
3947,9657,112.85999999999999
3946,9251,112.85999999999999
3945,5800,112.86999999999998
3944,5957,112.88
3943,7902,112.89
3942,4990,112.89
3941,6118,112.89999999999999
3940,6311,112.91000000000001
3939,1091,112.91999999999999
3938,5209,112.93
3937,6576,112.96
3936,3508,113.00999999999999
3935,3079,113.03
3934,6483,113.03999999999999
3933,2060,113.03999999999999
3932,9711,113.05
3931,2879,113.05999999999999
3930,7080,113.10999999999999
3929,401,113.11999999999998
3928,823,113.13999999999999
3927,6380,113.14
3926,314,113.16
3925,3416,113.16000000000001
3924,671,113.16999999999999
3923,5067,113.16999999999999
3922,83,113.16999999999999
3921,5839,113.17999999999998
3920,7316,113.17999999999998
3919,5113,113.21
3918,8790,113.22
3917,4846,113.23
3916,1269,113.24
3915,4096,113.24
3914,3543,113.24
3913,2293,113.28999999999999
3912,1708,113.3
3911,3583,113.30999999999999
3910,3588,113.34
3909,6620,113.38
3908,4655,113.38000000000001
3907,3816,113.39999999999998
3906,496,113.42
3905,3379,113.43
3904,1439,113.43999999999998
3903,8522,113.43999999999998
3902,657,113.46
3901,524,113.46999999999998
3900,4837,113.5
3899,3415,113.52999999999999
3898,6608,113.55999999999997
3897,9841,113.56999999999998
3896,9667,113.57999999999997
3895,6405,113.57999999999998
3894,4103,113.58
3893,6396,113.58000000000001
3892,1647,113.59
3891,7505,113.59
3890,4221,113.63999999999999
3889,6632,113.64999999999998
3888,1575,113.65999999999998
3887,5587,113.66999999999999
3886,2432,113.67
3885,7719,113.69
3884,3525,113.73
3883,9199,113.73999999999998
3882,6314,113.75999999999999
3881,109,113.78999999999999
3880,7318,113.8
3879,5065,113.82
3878,449,113.82999999999998
3877,948,113.87
3876,3749,113.90999999999998
3875,9672,113.91999999999999
3874,581,113.92999999999998
3873,9737,113.93999999999998
3872,2806,113.94
3871,1546,113.94
3870,9357,113.94999999999999
3869,8614,113.99999999999999
3868,6264,113.99999999999999
3867,2632,114.0
3866,7430,114.00999999999999
3865,261,114.02
3864,3036,114.02999999999999
3863,9226,114.08
3862,5527,114.08000000000001
3861,6966,114.08999999999999
3860,9771,114.09
3859,8534,114.1
3858,3305,114.19999999999999
3857,7560,114.19999999999999
3856,689,114.25
3855,1975,114.27999999999999
3854,9761,114.28999999999999
3853,5615,114.32999999999998
3852,326,114.32999999999998
3851,9592,114.35999999999999
3850,4876,114.35999999999999
3849,7495,114.38999999999999
3848,9242,114.39999999999999
3847,5003,114.41999999999997
3846,260,114.42999999999999
3845,3638,114.45
3844,9833,114.45000000000002
3843,6947,114.46999999999998
3842,6210,114.49
3841,8689,114.52
3840,9770,114.53999999999999
3839,5252,114.54999999999998
3838,1135,114.58
3837,7424,114.58999999999999
3836,1585,114.58999999999999
3835,4749,114.60999999999999
3834,2050,114.62
3833,2685,114.63999999999999
3832,4945,114.63999999999999
3831,9208,114.63999999999999
3830,3324,114.64999999999998
3829,1308,114.65999999999998
3828,8230,114.66999999999997
3827,7666,114.67999999999999
3826,6993,114.71999999999998
3825,3779,114.71999999999998
3824,1780,114.72999999999999
3823,8069,114.73999999999998
3822,4594,114.75999999999999
3821,3041,114.77999999999999
3820,526,114.78
3819,9367,114.78
3818,5547,114.78999999999999
3817,9289,114.78999999999999
3816,6909,114.78999999999999
3815,7470,114.80000000000001
3814,8231,114.80999999999999
3813,5958,114.82
3812,6011,114.82
3811,7721,114.85
3810,2966,114.85999999999999
3809,1800,114.86999999999999
3808,5033,114.88
3807,1489,114.88
3806,7746,114.88000000000001
3805,768,114.91
3804,6206,114.91999999999999
3803,9071,114.94
3802,6863,114.94
3801,9629,114.94
3800,9501,114.95000000000002
3799,4787,114.98
3798,2384,114.99000000000001
3797,765,114.99999999999999
3796,7115,115.00999999999998
3795,8798,115.01999999999998
3794,6742,115.04999999999998
3793,2637,115.06999999999998
3792,2692,115.06999999999998
3791,2301,115.06999999999998
3790,4528,115.07999999999998
3789,7240,115.08
3788,3618,115.08999999999999
3787,2075,115.09
3786,8762,115.09
3785,206,115.1
3784,2968,115.11999999999999
3783,9330,115.15999999999998
3782,4343,115.16999999999997
3781,4976,115.17999999999999
3780,4631,115.18999999999998
3779,6645,115.18999999999998
3778,5854,115.19999999999999
3777,8828,115.21
3776,3542,115.21999999999998
3775,8218,115.21999999999998
3774,3155,115.22999999999998
3773,5623,115.22999999999998
3772,1140,115.22999999999999
3771,2962,115.26
3770,6830,115.27999999999999
3769,2878,115.28999999999999
3768,7288,115.28999999999999
3767,7170,115.29999999999998
3766,5797,115.29999999999998
3765,2270,115.3
3764,6660,115.30999999999999
3763,9679,115.32
3762,7239,115.32
3761,4483,115.33
3760,1461,115.34
3759,5798,115.35
3758,5284,115.35999999999999
3757,1912,115.36999999999999
3756,2548,115.37999999999998
3755,3476,115.37999999999998
3754,8682,115.39
3753,9977,115.41
3752,9152,115.43999999999998
3751,3335,115.43999999999998
3750,3627,115.44999999999999
3749,4258,115.47
3748,5813,115.47999999999999
3747,7868,115.50999999999999
3746,1114,115.52
3745,7587,115.53
3744,7688,115.56999999999998
3743,6374,115.58
3742,4621,115.58999999999999
3741,5823,115.6
3740,3686,115.60999999999999
3739,1958,115.60999999999999
3738,9192,115.62999999999998
3737,3595,115.62999999999998
3736,3075,115.63000000000001
3735,2434,115.72
3734,1559,115.75999999999999
3733,6267,115.75999999999999
3732,40,115.76999999999998
3731,1034,115.77
3730,335,115.77999999999999
3729,8112,115.78
3728,1187,115.78
3727,9992,115.78999999999998
3726,3659,115.78999999999998
3725,539,115.78999999999999
3724,1148,115.78999999999999
3723,3269,115.79999999999998
3722,3984,115.8
3721,9083,115.80999999999999
3720,1926,115.82
3719,8261,115.83999999999999
3718,3826,115.83999999999999
3717,8413,115.83999999999999
3716,3461,115.85999999999999
3715,8654,115.90999999999998
3714,6644,115.90999999999998
3713,3696,115.92999999999999
3712,8600,115.94
3711,4281,115.96
3710,4668,115.96000000000001
3709,6137,115.97999999999998
3708,6650,116.01999999999998
3707,6443,116.02999999999999
3706,6296,116.02999999999999
3705,7742,116.03999999999998
3704,617,116.03999999999998
3703,6358,116.06999999999996
3702,6923,116.07999999999998
3701,5175,116.08
3700,3651,116.09999999999998
3699,6690,116.10999999999997
3698,2058,116.10999999999999
3697,888,116.11999999999998
3696,9611,116.12
3695,4099,116.13999999999999
3694,5874,116.14999999999999
3693,1885,116.14999999999999
3692,4735,116.15999999999998
3691,2813,116.16999999999999
3690,4354,116.17
3689,3375,116.17999999999999
3688,9571,116.18999999999998
3687,367,116.18999999999998
3686,3661,116.22
3685,1568,116.22999999999998
3684,8507,116.23999999999998
3683,681,116.24
3682,8761,116.24000000000001
3681,2488,116.25999999999999
3680,238,116.25999999999999
3679,2192,116.26999999999998
3678,8250,116.28999999999999
3677,9098,116.32
3676,4515,116.32999999999998
3675,2576,116.32999999999998
3674,2455,116.35
3673,7445,116.35
3672,1434,116.35
3671,6247,116.36999999999999
3670,2197,116.37
3669,8525,116.38
3668,552,116.39
3667,4410,116.41999999999999
3666,9603,116.42999999999999
3665,5450,116.42999999999999
3664,5935,116.44999999999999
3663,1262,116.45999999999998
3662,8411,116.47
3661,6045,116.47
3660,8691,116.49
3659,4267,116.50999999999998
3658,8717,116.50999999999999
3657,2574,116.51999999999998
3656,2567,116.52
3655,5559,116.53999999999999
3654,8639,116.55999999999999
3653,5592,116.56999999999998
3652,1076,116.57999999999998
3651,270,116.57999999999998
3650,2686,116.57999999999998
3649,2835,116.57999999999998
3648,8111,116.59
3647,9067,116.6
3646,264,116.61999999999999
3645,1537,116.64999999999999
3644,1621,116.66999999999997
3643,3188,116.66999999999999
3642,8583,116.66999999999999
3641,6828,116.67
3640,3784,116.67
3639,2734,116.67999999999998
3638,6596,116.68999999999998
3637,3754,116.68999999999998
3636,2365,116.69999999999999
3635,4285,116.71000000000001
3634,2713,116.71999999999998
3633,3919,116.72
3632,7561,116.74
3631,4817,116.77
3630,6025,116.77999999999999
3629,5604,116.78999999999998
3628,9898,116.78999999999998
3627,2494,116.78999999999999
3626,4957,116.78999999999999
3625,3953,116.79999999999998
3624,2997,116.82
3623,4198,116.82
3622,8037,116.82999999999998
3621,6332,116.83999999999999
3620,6945,116.83999999999999
3619,695,116.85999999999999
3618,2682,116.85999999999999
3617,2571,116.87999999999998
3616,9404,116.90999999999998
3615,1261,116.93
3614,3332,116.93
3613,643,116.93999999999998
3612,6758,116.97000000000001
3611,5054,116.97999999999999
3610,8917,116.98999999999998
3609,9086,117.02
3608,7091,117.02
3607,4894,117.03999999999999
3606,12,117.06999999999998
3605,3377,117.07
3604,2138,117.07999999999998
3603,5294,117.09999999999998
3602,6681,117.11999999999999
3601,1873,117.11999999999999
3600,9606,117.12999999999998
3599,3793,117.12999999999998
3598,6914,117.13
3597,5376,117.13999999999999
3596,9767,117.14999999999999
3595,8463,117.16
3594,2467,117.16999999999999
3593,875,117.16999999999999
3592,3354,117.19
3591,8419,117.22
3590,7908,117.22999999999999
3589,8934,117.24
3588,9613,117.25999999999998
3587,5385,117.28
3586,2321,117.28
3585,1385,117.29999999999998
3584,9375,117.30999999999999
3583,5098,117.31999999999998
3582,7425,117.32999999999998
3581,1863,117.34999999999998
3580,6738,117.35999999999997
3579,4932,117.35999999999997
3578,2762,117.37999999999997
3577,6156,117.37999999999997
3576,9537,117.38999999999999
3575,1563,117.38999999999999
3574,7375,117.38999999999999
3573,3194,117.39
3572,6881,117.41999999999999
3571,2723,117.44
3570,8795,117.44999999999997
3569,6342,117.47
3568,8140,117.48
3567,9742,117.50999999999999
3566,9814,117.53
3565,3294,117.53999999999999
3564,7947,117.54999999999998
3563,4342,117.54999999999998
3562,2080,117.55999999999999
3561,9693,117.55999999999999
3560,1348,117.57
3559,810,117.57
3558,1818,117.57
3557,8659,117.58
3556,9514,117.58
3555,895,117.58999999999999
3554,8076,117.64999999999999
3553,3313,117.64999999999999
3552,3548,117.65999999999998
3551,1088,117.66
3550,6896,117.66
3549,9094,117.66000000000001
3548,4013,117.66999999999999
3547,1567,117.67
3546,2271,117.71999999999998
3545,6797,117.72
3544,1199,117.73999999999998
3543,4736,117.74999999999999
3542,6737,117.74999999999999
3541,6256,117.75999999999999
3540,6200,117.75999999999999
3539,8161,117.77999999999999
3538,5460,117.80999999999999
3537,8163,117.80999999999999
3536,4394,117.82
3535,1784,117.82999999999998
3534,7361,117.86999999999999
3533,8746,117.86999999999999
3532,1426,117.88
3531,4731,117.90999999999998
3530,9619,117.94
3529,193,117.94999999999999
3528,5345,117.98999999999998
3527,5405,117.98999999999998
3526,5963,117.99999999999999
3525,440,118.00999999999998
3524,5925,118.01999999999998
3523,5079,118.02999999999999
3522,446,118.03999999999999
3521,5510,118.05999999999999
3520,4938,118.06
3519,5271,118.07
3518,7510,118.08999999999999
3517,858,118.13
3516,7562,118.13
3515,8686,118.13999999999999
3514,6002,118.15
3513,5355,118.19999999999997
3512,3927,118.19999999999999
3511,1766,118.19999999999999
3510,4897,118.19999999999999
3509,9408,118.19999999999999
3508,5112,118.22
3507,424,118.22999999999999
3506,1878,118.23999999999998
3505,9310,118.25
3504,8902,118.25999999999999
3503,7395,118.26999999999998
3502,9776,118.33999999999999
3501,8009,118.34
3500,7793,118.34
3499,6526,118.35999999999999
3498,4863,118.39999999999999
3497,6426,118.41999999999997
3496,857,118.41999999999999
3495,9427,118.42999999999998
3494,9555,118.42999999999999
3493,1798,118.43999999999997
3492,3184,118.44
3491,6420,118.44999999999999
3490,8995,118.47
3489,628,118.47
3488,2046,118.47999999999999
3487,7865,118.47999999999999
3486,5740,118.48999999999998
3485,5686,118.49
3484,5245,118.50999999999998
3483,500,118.50999999999999
3482,5928,118.53999999999998
3481,5205,118.54999999999998
3480,1956,118.54999999999998
3479,1595,118.54999999999998
3478,1154,118.55
3477,6600,118.55
3476,9056,118.57000000000001
3475,1221,118.61
3474,8784,118.61999999999999
3473,397,118.63
3472,2436,118.65999999999997
3471,2660,118.69
3470,3123,118.69
3469,3165,118.69
3468,187,118.72
3467,8129,118.72
3466,6186,118.72999999999999
3465,2410,118.74
3464,8622,118.74999999999999
3463,5725,118.75
3462,8850,118.86999999999998
3461,2029,118.88
3460,8361,118.89999999999999
3459,2383,118.91999999999997
3458,2899,118.92999999999999
3457,4345,118.92999999999999
3456,3026,118.92999999999999
3455,4551,118.93999999999998
3454,1414,118.94
3453,9078,118.94
3452,7590,118.96
3451,7475,118.96
3450,8990,118.96
3449,5974,118.96000000000001
3448,7205,118.96999999999998
3447,26,118.96999999999998
3446,4084,118.98
3445,991,119.00999999999998
3444,6714,119.00999999999999
3443,6029,119.00999999999999
3442,7844,119.00999999999999
3441,4106,119.00999999999999
3440,9464,119.00999999999999
3439,943,119.03999999999999
3438,861,119.07
3437,9110,119.07000000000001
3436,3134,119.10999999999999
3435,9355,119.13
3434,5926,119.13
3433,4697,119.13999999999997
3432,61,119.17999999999999
3431,4635,119.17999999999999
3430,6225,119.17999999999999
3429,9789,119.21
3428,6465,119.21999999999997
3427,8946,119.21999999999998
3426,9942,119.22
3425,1844,119.22
3424,7611,119.22999999999999
3423,5814,119.26999999999997
3422,9775,119.26999999999998
3421,6010,119.27999999999999
3420,3494,119.28999999999999
3419,3928,119.29
3418,7224,119.30999999999999
3417,3451,119.32
3416,1811,119.34
3415,7417,119.34999999999998
3414,8617,119.36999999999999
3413,4780,119.39
3412,6874,119.39
3411,2727,119.39999999999998
3410,245,119.52999999999999
3409,9575,119.54999999999998
3408,5059,119.56999999999998
3407,9358,119.57
3406,6626,119.57
3405,262,119.57
3404,5848,119.59999999999997
3403,5007,119.61
3402,5917,119.61999999999999
3401,9639,119.61999999999999
3400,9623,119.62
3399,8781,119.65
3398,7286,119.7
3397,2322,119.71
3396,896,119.74999999999999
3395,6143,119.77999999999999
3394,3406,119.78
3393,2143,119.80999999999997
3392,2391,119.84999999999998
3391,3465,119.86999999999999
3390,3242,119.89999999999999
3389,7739,119.92
3388,8302,119.93
3387,7783,119.93999999999997
3386,4656,119.94999999999999
3385,3891,119.96
3384,7555,119.96
3383,8130,119.96999999999998
3382,3904,119.99999999999999
3381,8585,120.01999999999998
3380,4144,120.05999999999999
3379,5713,120.07
3378,4628,120.07999999999998
3377,3464,120.08
3376,4020,120.08999999999999
3375,2916,120.11
3374,3694,120.12
3373,9389,120.12999999999998
3372,1986,120.13999999999999
3371,2959,120.14999999999998
3370,762,120.14999999999999
3369,7292,120.15999999999997
3368,199,120.16
3367,6191,120.17
3366,8268,120.21
3365,2644,120.22
3364,7948,120.22999999999999
3363,6389,120.22999999999999
3362,4298,120.26999999999998
3361,2510,120.27
3360,2701,120.28
3359,818,120.28
3358,9854,120.29999999999998
3357,36,120.30999999999999
3356,43,120.30999999999999
3355,530,120.30999999999999
3354,2065,120.32999999999998
3353,4981,120.36
3352,8058,120.37
3351,6992,120.38000000000001
3350,688,120.40999999999998
3349,417,120.40999999999998
3348,4772,120.42999999999999
3347,236,120.46
3346,3198,120.46
3345,3301,120.46
3344,970,120.47999999999999
3343,8478,120.48999999999998
3342,8026,120.49999999999999
3341,6458,120.49999999999999
3340,2980,120.49999999999999
3339,4941,120.50999999999999
3338,8153,120.51
3337,7791,120.52
3336,96,120.52
3335,298,120.52
3334,277,120.52
3333,5586,120.52999999999997
3332,9416,120.58999999999999
3331,4977,120.6
3330,711,120.60999999999999
3329,9754,120.60999999999999
3328,1881,120.60999999999999
3327,3699,120.63
